campaign_id,customer_id,Coupon_redeem,Item_purchased
,1547,140,747.00
,1548,52,398.00
,1549,88,569.00
,1550,,282.00
,1551,9,398.00
,1552,,186.00
,1553,,181.00
,1554,27,208.00
,1555,58,1845.00
,1556,40,591.00
,1557,,161.00
,1558,45,813.00
,1559,4,218.00
,1560,15,95.00
,1561,,22.00
,1562,11,85.00
,1563,4,301.00
,1564,,110.00
,1565,2,368.00
,1566,25,835.00
,1567,20,371.00
,1568,2,431.00
,1569,,5.00
,1570,,471.00
,1571,,271.00
,1572,2,243.00
,1573,12,404.00
,1574,217,915.00
,1575,,210.00
,1576,,328.00
,1577,1,160.00
,1578,18,280.00
,1579,3,413.00
,1580,,201.00
,1581,,187.00
,1582,44,337.00
2,1,40,341.00
,2,3,249.00
,3,53,338.00
,4,1,115.00
,5,1,362.00
,6,3,205.00
,7,9,456.00
,8,105,507.00
,9,5,243.00
,10,,227.00
,11,9,220.00
,12,24,304.00
,13,,603.00
,14,23,228.00
,15,20,330.00
,16,,262.00
,17,2,175.00
,18,,205.00
,19,3,246.00
,20,,155.00
,21,1,241.00
,22,63,129.00
,23,1,291.00
,24,,194.00
,25,,54.00
,26,1,76.00
,27,6,657.00
,28,2,725.00
,29,,141.00
,30,14,141.00
,31,4,140.00
,32,,99.00
,33,,416.00
,34,,138.00
,35,,68.00
,36,2,389.00
,37,1,194.00
,38,1,453.00
,39,,99.00
,40,25,427.00
,41,2,248.00
,42,44,595.00
,43,1,188.00
,44,,164.00
,45,79,499.00
,46,10,395.00
,47,,549.00
,48,7,137.00
,49,2,523.00
,50,,243.00
,51,5,190.00
,52,17,630.00
,53,,137.00
,54,14,242.00
,55,4,230.00
,56,1,709.00
,57,,159.00
,58,2,453.00
,59,,310.00
,60,24,962.00
,61,,160.00
,62,,169.00
,63,49,340.00
,64,6,515.00
,65,,183.00
,66,1,456.00
,67,,163.00
,68,8,678.00
,69,1,192.00
,70,,96.00
,71,42,389.00
,72,12,641.00
,73,1,368.00
,74,,306.00
,75,1,410.00
,76,14,269.00
,77,,62.00
,78,35,921.00
,79,,324.00
,80,1,508.00
,81,2,65.00
,82,11,336.00
,83,,257.00
,84,1,155.00
,85,2,252.00
,86,1,347.00
,87,,274.00
,88,30,646.00
,89,27,229.00
,90,6,672.00
,91,,261.00
,92,5,261.00
,93,2,476.00
,94,,235.00
,95,10,211.00
,96,4,219.00
,97,4,142.00
,98,1,244.00
,99,,167.00
,100,30,569.00
,101,,244.00
,102,1,149.00
,103,,596.00
,104,14,183.00
,105,2,184.00
,106,9,652.00
,107,1,324.00
,108,58,99.00
,109,,126.00
,110,1,206.00
,111,,207.00
,112,4,381.00
,113,3,186.00
,114,,100.00
,115,,80.00
,116,,264.00
,117,1,162.00
,118,,187.00
,119,5,286.00
,120,1,161.00
,121,,131.00
,122,,296.00
,123,9,250.00
,124,1,233.00
,125,,226.00
,126,,396.00
,127,11,505.00
,128,9,1008.00
,129,,76.00
,130,,107.00
,131,42,223.00
,132,19,384.00
,133,3,315.00
,134,,176.00
,135,4,412.00
,136,1,196.00
,137,3,188.00
,138,1,136.00
,139,2,170.00
,140,,509.00
,141,,550.00
,142,2,231.00
,143,,235.00
,144,1,547.00
,145,,329.00
,146,,201.00
,147,2,179.00
,148,1,219.00
,149,1,449.00
,150,20,1215.00
,151,5,796.00
,152,12,276.00
,153,42,494.00
,154,5,480.00
,155,8,447.00
,156,,108.00
,157,,105.00
,158,106,768.00
,159,6,154.00
,160,1,246.00
,161,55,1008.00
,162,46,544.00
,163,,238.00
,164,40,435.00
,165,1,124.00
,166,4,527.00
,167,7,374.00
,168,,232.00
,169,1,195.00
,170,2,258.00
,171,,67.00
,172,,156.00
,173,1,263.00
,174,1,368.00
,175,,234.00
,176,17,114.00
,177,,148.00
,178,4,128.00
,179,17,313.00
,180,,268.00
,181,3,357.00
,182,,60.00
,183,1,340.00
,184,,292.00
,185,,366.00
,186,,306.00
,187,,128.00
,188,1,344.00
,189,15,462.00
,190,1,238.00
,191,3,642.00
,192,3,387.00
,193,,186.00
,194,1,303.00
,195,,781.00
,196,9,224.00
,197,59,401.00
,198,,118.00
,199,,114.00
,200,19,259.00
,201,,244.00
,202,38,474.00
,203,,118.00
,204,1,398.00
,205,55,362.00
,206,1,339.00
,207,4,641.00
,208,6,965.00
,209,,249.00
,210,,22.00
,211,1,141.00
,212,1,488.00
,213,,167.00
,214,27,569.00
,215,,195.00
,216,1,142.00
,217,1,84.00
,218,,115.00
,219,2,257.00
,220,2,249.00
,221,,125.00
,222,,498.00
,223,,154.00
,224,,61.00
,225,,193.00
,226,2,352.00
,227,,256.00
,228,4,774.00
,229,2,166.00
,230,4,754.00
,231,7,782.00
,232,1,264.00
,233,2,372.00
,234,3,401.00
,235,129,558.00
,236,1,148.00
,237,,81.00
,238,6,249.00
,239,9,958.00
,240,6,471.00
,241,,376.00
,242,,316.00
,243,12,372.00
,244,1,450.00
,245,4,347.00
,246,11,276.00
,247,,233.00
,248,20,457.00
,249,19,391.00
,250,46,811.00
,251,,162.00
,252,,13.00
,253,1,536.00
,254,2,464.00
,255,,135.00
,256,3,88.00
,257,4,465.00
,258,1,296.00
,259,4,988.00
,260,,137.00
,261,4,64.00
,262,1,478.00
,263,,232.00
,264,1,229.00
,265,49,454.00
,266,2,109.00
,267,1,318.00
,268,7,263.00
,269,1,247.00
,270,,250.00
,271,1,314.00
,272,3,156.00
,273,,417.00
,274,53,547.00
,275,2,499.00
,276,19,425.00
,277,2,460.00
,278,3,98.00
,279,2,249.00
,280,,130.00
,281,,326.00
,282,,222.00
,283,33,501.00
,284,4,36.00
,285,,68.00
,286,,110.00
,287,,188.00
,288,5,130.00
,289,1,241.00
,290,,197.00
,291,,111.00
,292,,131.00
,293,10,636.00
,294,9,507.00
,295,7,163.00
,296,3,74.00
,297,3,92.00
,298,2,181.00
,299,4,223.00
,300,81,350.00
,301,1,253.00
,302,7,379.00
,303,60,669.00
,304,,135.00
,305,10,791.00
,306,,223.00
,307,3,208.00
,308,1,167.00
,309,4,271.00
,310,7,464.00
,311,2,341.00
,312,,223.00
,313,2,188.00
,314,,260.00
,315,6,314.00
,316,1,365.00
,317,122,418.00
,318,,372.00
,319,26,451.00
,320,27,314.00
,321,1,258.00
,322,,10.00
,323,,326.00
,324,,498.00
,325,1,219.00
,326,,136.00
,327,11,753.00
,328,7,292.00
,329,12,460.00
,330,,143.00
,331,,195.00
,332,1,407.00
,333,10,192.00
,334,12,153.00
,335,3,231.00
,336,12,168.00
,337,3,273.00
,338,3,324.00
,339,,175.00
,340,,245.00
,341,,191.00
,342,1,290.00
,343,,206.00
,344,3,322.00
,345,,231.00
,346,,246.00
,347,,100.00
,348,,294.00
,349,,112.00
,350,1,250.00
,351,5,305.00
,352,3,179.00
,353,1,482.00
,354,1,216.00
,355,2,575.00
,356,,261.00
,357,1,670.00
,358,,207.00
,359,3,292.00
,360,2,218.00
,361,,137.00
,362,,440.00
,363,5,584.00
,364,1,85.00
,365,,231.00
,366,3,293.00
,367,146,434.00
,368,3,833.00
,369,,414.00
,370,10,442.00
,371,,222.00
,372,1,79.00
,373,,217.00
,374,1,386.00
,375,,254.00
,376,1,120.00
,377,2,377.00
,378,28,639.00
,379,12,812.00
,380,2,289.00
,381,,249.00
,382,,163.00
,383,1,477.00
,384,4,219.00
,385,42,262.00
,386,,418.00
,387,,541.00
,388,,155.00
,389,14,327.00
,390,,286.00
,391,14,595.00
,392,4,322.00
,393,6,104.00
,394,1,237.00
,395,3,156.00
,396,3,354.00
,397,1,127.00
,398,5,205.00
,399,5,343.00
,400,2,439.00
,401,34,339.00
,402,3,471.00
,403,29,357.00
,404,39,424.00
,405,,231.00
,406,,26.00
,407,2,487.00
,408,1,227.00
,409,6,388.00
,410,,26.00
,411,3,438.00
,412,10,850.00
,413,,280.00
,414,5,376.00
,415,1,249.00
,416,10,349.00
,417,1,262.00
,418,1,785.00
,419,2,299.00
,420,1,354.00
,421,6,528.00
,422,,319.00
,423,2,76.00
,424,10,291.00
,425,1,61.00
,426,2,559.00
,427,25,407.00
,428,9,256.00
,429,2,274.00
,430,1,341.00
,431,12,197.00
,432,,522.00
,433,20,419.00
,434,1,324.00
,435,5,178.00
,436,6,288.00
,437,,331.00
,438,2,357.00
,439,11,232.00
,440,,211.00
,441,4,292.00
,442,,292.00
,443,3,185.00
,444,3,541.00
,445,,160.00
,446,2,378.00
,447,5,714.00
,448,,321.00
,449,2,168.00
,450,8,537.00
,451,2,261.00
,452,3,297.00
,453,,451.00
,454,,136.00
,455,,281.00
,456,3,799.00
,457,,262.00
,458,3,513.00
,459,6,390.00
,460,17,692.00
,461,9,224.00
,462,10,282.00
,463,18,136.00
,464,164,1482.00
,465,,67.00
,466,19,435.00
,467,,392.00
,468,,118.00
,469,1,423.00
,470,2,683.00
,471,,217.00
,472,,58.00
,473,1,287.00
,474,8,346.00
,475,5,135.00
,476,,104.00
,477,,166.00
,478,1,392.00
,479,2,497.00
,480,1,234.00
,481,26,525.00
,482,1,184.00
,483,19,281.00
,484,1,597.00
,485,1,95.00
,486,1,191.00
,487,,174.00
,488,,406.00
,489,1,104.00
,490,3,321.00
,491,5,196.00
,492,,133.00
,493,,137.00
,494,9,495.00
,495,1,527.00
,496,3,333.00
,497,10,144.00
,498,13,560.00
,499,4,427.00
,500,,265.00
,501,3,532.00
,502,1,415.00
,503,12,304.00
,504,,270.00
,505,,94.00
,506,3,208.00
,507,,117.00
,508,,379.00
,509,3,133.00
,510,41,717.00
,511,,98.00
,512,1,103.00
,513,1,185.00
,514,,253.00
,515,1,629.00
,516,2,177.00
,517,,139.00
,518,2,473.00
,519,,262.00
,520,13,456.00
,521,1,306.00
,522,,248.00
,523,10,101.00
,524,9,373.00
,525,2,365.00
,526,16,676.00
,527,,191.00
,528,11,756.00
,529,23,223.00
,530,5,568.00
,531,,166.00
,532,,143.00
,533,1,660.00
,534,1,98.00
,535,1,351.00
,536,22,312.00
,537,1,492.00
,538,,413.00
,539,,127.00
,540,,140.00
,541,2,333.00
,542,,46.00
,543,3,332.00
,544,5,259.00
,545,1,277.00
,546,1,460.00
,547,,83.00
,548,,110.00
,549,1,52.00
,550,1,425.00
,551,41,436.00
,552,16,473.00
,553,,576.00
,554,2,294.00
,555,,323.00
,556,35,270.00
,557,1,577.00
,558,,97.00
,559,7,408.00
,560,12,572.00
,561,5,411.00
,562,,113.00
,563,,129.00
,564,18,354.00
,565,29,626.00
,566,151,779.00
,567,5,427.00
,568,1,197.00
,569,1,367.00
,570,18,678.00
,571,1,414.00
,572,1,796.00
,573,,321.00
,574,2,184.00
,575,1,170.00
,576,,184.00
,577,2,449.00
,578,15,952.00
,579,1,206.00
,580,,143.00
,581,,67.00
,582,,252.00
,583,10,545.00
,584,,224.00
,585,,295.00
,586,11,268.00
,587,7,255.00
,588,,168.00
,589,,65.00
,590,1,426.00
,591,4,110.00
,592,1,485.00
,593,2,381.00
,594,1,359.00
,595,5,540.00
,596,8,970.00
,597,,173.00
,598,50,480.00
,599,,197.00
,600,,279.00
,601,1,151.00
,602,,226.00
,603,7,484.00
,604,1,277.00
,605,,156.00
,606,1,342.00
,607,10,196.00
,608,11,385.00
,609,1,230.00
,610,,271.00
,611,2,374.00
,612,,326.00
,613,5,495.00
,614,1,322.00
,615,,191.00
,616,1,333.00
,617,1,167.00
,618,4,275.00
,619,2,654.00
,620,,275.00
,621,2,405.00
,622,1,635.00
,623,,194.00
,624,1,257.00
,625,,328.00
,626,103,1022.00
,627,70,799.00
,628,24,415.00
,629,2,88.00
,630,,161.00
,631,1,273.00
,632,124,664.00
,633,1,430.00
,634,5,240.00
,635,,191.00
,636,7,172.00
,637,1,429.00
,638,11,699.00
,639,2,317.00
,640,,270.00
,641,,140.00
,642,1,188.00
,643,,184.00
,644,,153.00
,645,,273.00
,646,,182.00
,647,2,258.00
,648,,348.00
,649,10,445.00
,650,8,352.00
,651,,243.00
,652,2,334.00
,653,9,209.00
,654,,160.00
,655,1,638.00
,656,2,243.00
,657,20,419.00
,658,2,379.00
,659,16,508.00
,660,,261.00
,661,1,208.00
,662,,75.00
,663,,237.00
,664,4,461.00
,665,2,368.00
,666,,461.00
,667,3,553.00
,668,1,443.00
,669,,317.00
,670,3,133.00
,671,5,114.00
,672,,266.00
,673,1,326.00
,674,,170.00
,675,,179.00
,676,,454.00
,677,1,242.00
,678,,242.00
,679,,348.00
,680,,187.00
,681,1,204.00
,682,16,332.00
,683,1,474.00
,684,10,237.00
,685,1,281.00
,686,,214.00
,687,2,481.00
,688,1,286.00
,689,,342.00
,690,2,189.00
,691,,388.00
,692,5,179.00
,693,1,215.00
,694,1,487.00
,695,13,700.00
,696,,153.00
,697,2,112.00
,698,1,224.00
,699,,450.00
,700,3,340.00
,701,,106.00
,702,1,354.00
,703,1,439.00
,704,10,386.00
,705,1,582.00
,706,73,470.00
,707,1,219.00
,708,3,491.00
,709,1,293.00
,710,12,69.00
,711,2,873.00
,712,30,400.00
,713,3,309.00
,714,1,395.00
,715,7,369.00
,716,1,285.00
,717,5,291.00
,718,1,197.00
,719,2,291.00
,720,1,218.00
,721,,34.00
,722,,212.00
,723,,20.00
,724,1,382.00
,725,19,740.00
,726,2,213.00
,727,,257.00
,728,,91.00
,729,1,479.00
,730,2,181.00
,731,,76.00
,732,,189.00
,733,10,438.00
,734,,98.00
,735,16,670.00
,736,,369.00
,737,20,455.00
,738,,104.00
,739,,130.00
,740,1,282.00
,741,,289.00
,742,3,248.00
,743,2,460.00
,744,,408.00
,745,1,496.00
,746,,264.00
,747,,144.00
,748,186,930.00
,749,2,514.00
,750,2,435.00
,751,,299.00
,752,,272.00
,753,1,346.00
,754,3,379.00
,755,4,482.00
,756,,252.00
,757,10,367.00
,758,,329.00
,759,,141.00
,760,1,337.00
,761,,188.00
,762,3,453.00
,763,6,292.00
,764,,145.00
,765,11,580.00
,766,1,352.00
,767,16,385.00
,768,1,183.00
,769,9,674.00
,770,5,77.00
,771,5,263.00
,772,5,542.00
,773,,235.00
,774,17,271.00
,775,,84.00
,776,19,558.00
,777,,96.00
,778,1,363.00
,779,3,458.00
,780,1,270.00
,781,20,631.00
,782,19,923.00
,783,3,268.00
,784,,421.00
,785,,348.00
,786,,81.00
,787,43,564.00
,788,,252.00
,789,2,368.00
,790,2,307.00
,791,3,462.00
,792,3,371.00
,793,19,702.00
,794,,49.00
,795,1,316.00
,796,,4.00
,797,3,155.00
,798,,73.00
,799,,703.00
,800,1,284.00
,801,5,484.00
,802,15,466.00
,803,11,131.00
,804,,136.00
,805,,325.00
,806,,145.00
,807,,277.00
,808,16,682.00
,809,5,538.00
,810,,446.00
,811,2,428.00
,812,,112.00
,813,6,320.00
,814,9,323.00
,815,,205.00
,816,1,147.00
,817,9,265.00
,818,,47.00
,819,,204.00
,820,3,364.00
,821,3,136.00
,822,,110.00
,823,58,556.00
,824,2,74.00
,825,2,280.00
,826,6,443.00
,827,,82.00
,828,1,465.00
,829,,366.00
,830,,81.00
,831,72,724.00
,832,,842.00
,833,2,341.00
,834,4,506.00
,835,2,308.00
,836,7,144.00
,837,1,185.00
,838,,108.00
,839,1,247.00
,840,1,190.00
,841,,260.00
,842,2,462.00
,843,10,418.00
,844,14,897.00
,845,30,223.00
,846,,186.00
,847,1,134.00
,848,7,397.00
,849,,267.00
,850,2,49.00
,851,1,373.00
,852,,369.00
,853,2,201.00
,854,1,179.00
,855,12,71.00
,856,,106.00
,857,20,246.00
,858,,340.00
,859,28,891.00
,860,,164.00
,861,,352.00
,862,,203.00
,863,,349.00
,864,108,723.00
,865,,424.00
,866,5,546.00
,867,1,297.00
,868,,109.00
,869,,455.00
,870,,124.00
,871,30,569.00
,872,2,138.00
,873,1,262.00
,874,26,653.00
,875,14,256.00
,876,10,282.00
,877,3,243.00
,878,15,804.00
,879,29,300.00
,880,,263.00
,881,5,181.00
,882,3,207.00
,883,1,294.00
,884,,82.00
,885,,329.00
,886,,180.00
,887,,34.00
,888,3,246.00
,889,66,663.00
,890,8,468.00
,891,8,340.00
,892,,92.00
,893,,44.00
,894,31,380.00
,895,1,260.00
,896,5,265.00
,897,19,64.00
,898,24,859.00
,899,,195.00
,900,,437.00
,901,107,754.00
,902,,189.00
,903,1,145.00
,904,,140.00
,905,1,220.00
,906,19,207.00
,907,,18.00
,908,,75.00
,909,31,357.00
,910,,188.00
,911,5,1273.00
,912,1,69.00
,913,,311.00
,914,13,249.00
,915,1,249.00
,916,22,297.00
,917,2,420.00
,918,5,422.00
,919,10,279.00
,920,1,296.00
,921,,65.00
,922,1,314.00
,923,1,198.00
,924,1,380.00
,925,,88.00
,926,8,450.00
,927,,413.00
,928,10,673.00
,929,4,104.00
,930,2,583.00
,931,44,357.00
,932,2,161.00
,933,4,274.00
,934,10,844.00
,935,,395.00
,936,2,349.00
,937,,148.00
,938,2,141.00
,939,,259.00
,940,,235.00
,941,2,133.00
,942,1,442.00
,943,3,389.00
,944,9,299.00
,945,,207.00
,946,4,106.00
,947,,306.00
,948,5,628.00
,949,2,247.00
,950,,204.00
,951,13,507.00
,952,4,304.00
,953,,168.00
,954,8,285.00
,955,14,166.00
,956,,335.00
,957,3,767.00
,958,1,773.00
,959,46,578.00
,960,,73.00
,961,6,227.00
,962,33,311.00
,963,,447.00
,964,2,527.00
,965,,253.00
,966,1,315.00
,967,62,466.00
,968,,172.00
,969,,357.00
,970,4,297.00
,971,2,327.00
,972,4,48.00
,973,6,556.00
,974,7,180.00
,975,,162.00
,976,5,229.00
,977,29,429.00
,978,6,403.00
,979,,326.00
,980,,323.00
,981,,42.00
,982,,179.00
,983,3,292.00
,984,1,239.00
,985,2,183.00
,986,,71.00
,987,,445.00
,988,1,270.00
,989,2,729.00
,990,,50.00
,992,,310.00
,993,2,366.00
,994,3,571.00
,995,,145.00
,996,1,86.00
,997,3,449.00
,998,7,517.00
,999,9,217.00
,1000,1,66.00
,1001,9,232.00
,1002,1,213.00
,1003,1,441.00
,1004,1,421.00
,1005,,582.00
,1006,1,272.00
,1007,2,631.00
,1008,,50.00
,1009,50,209.00
,1010,8,85.00
,1011,52,863.00
,1012,3,407.00
,1013,6,139.00
,1014,,360.00
,1015,63,274.00
,1016,2,262.00
,1017,4,745.00
,1018,6,229.00
,1019,,289.00
,1020,,17.00
,1021,,73.00
,1022,10,273.00
,1023,9,788.00
,1024,,154.00
,1025,63,642.00
,1026,3,543.00
,1027,,266.00
,1028,1,311.00
,1029,6,206.00
,1030,,100.00
,1031,,200.00
,1032,,144.00
,1033,5,1111.00
,1034,,150.00
,1035,1,289.00
,1036,,571.00
,1037,,41.00
,1038,,70.00
,1039,3,153.00
,1040,,156.00
,1041,,202.00
,1042,2,250.00
,1043,10,496.00
,1044,22,489.00
,1045,2,396.00
,1046,10,675.00
,1047,1,383.00
,1048,,234.00
,1049,1,143.00
,1050,,183.00
,1051,3,113.00
,1052,50,342.00
,1053,,113.00
,1054,,201.00
,1055,4,610.00
,1056,27,460.00
,1057,,194.00
,1058,,257.00
,1059,2,162.00
,1060,,223.00
,1061,32,639.00
,1062,2,289.00
,1063,14,182.00
,1064,5,711.00
,1065,5,332.00
,1066,2,110.00
,1067,5,319.00
,1068,37,626.00
,1069,,74.00
,1070,51,394.00
,1071,4,579.00
,1072,5,314.00
,1073,6,406.00
,1074,,123.00
,1075,1,154.00
,1076,,217.00
,1077,,207.00
,1078,1,94.00
,1079,,257.00
,1080,1,188.00
,1081,1,225.00
,1082,4,194.00
,1083,6,190.00
,1084,3,487.00
,1085,1,212.00
,1086,53,290.00
,1087,1,387.00
,1088,,93.00
,1089,,323.00
,1090,,90.00
,1091,18,905.00
,1092,,95.00
,1093,25,463.00
,1094,1,297.00
,1095,4,1052.00
,1096,,98.00
,1097,1,378.00
,1098,1,269.00
,1099,23,221.00
,1100,12,433.00
,1101,6,415.00
,1102,,89.00
,1103,2,559.00
,1104,6,362.00
,1105,,281.00
,1106,3,278.00
,1107,,193.00
,1108,,93.00
,1109,1,452.00
,1110,,102.00
,1111,6,176.00
,1112,2,347.00
,1113,4,211.00
,1114,11,333.00
,1115,26,745.00
,1116,,198.00
,1117,4,446.00
,1118,9,277.00
,1119,1,267.00
,1120,,284.00
,1121,1,772.00
,1122,12,557.00
,1123,,358.00
,1124,1,686.00
,1125,1,93.00
,1126,3,186.00
,1127,1,206.00
,1128,1,132.00
,1129,1,374.00
,1130,1,196.00
,1131,38,500.00
,1132,2,206.00
,1133,,177.00
,1134,,198.00
,1135,,645.00
,1136,44,638.00
,1137,3,220.00
,1138,,166.00
,1139,,317.00
,1140,9,683.00
,1141,3,314.00
,1142,35,336.00
,1143,2,195.00
,1144,13,287.00
,1145,7,381.00
,1146,12,652.00
,1147,,298.00
,1148,13,234.00
,1149,2,94.00
,1150,,2.00
,1151,1,151.00
,1152,5,912.00
,1153,1,171.00
,1154,5,590.00
,1155,9,261.00
,1156,2,487.00
,1157,2,1022.00
,1158,,587.00
,1159,27,529.00
,1160,,146.00
,1161,5,157.00
,1162,1,179.00
,1163,3,111.00
,1164,4,189.00
,1165,3,210.00
,1166,7,757.00
,1167,4,441.00
,1168,26,413.00
,1169,8,204.00
,1170,2,457.00
,1171,,165.00
,1172,4,125.00
,1173,,158.00
,1174,5,354.00
,1175,2,35.00
,1176,17,192.00
,1177,,113.00
,1178,2,475.00
,1179,1,196.00
,1180,1,60.00
,1181,,149.00
,1182,47,715.00
,1183,,329.00
,1184,11,1297.00
,1185,,209.00
,1186,1,512.00
,1187,24,670.00
,1188,,138.00
,1189,1,257.00
,1190,,191.00
,1191,1,311.00
,1192,2,648.00
,1193,19,395.00
,1194,13,356.00
,1195,,149.00
,1196,2,75.00
,1197,,191.00
,1198,21,340.00
,1199,1,441.00
,1200,,328.00
,1201,,366.00
,1202,21,237.00
,1203,1,392.00
,1204,2,303.00
,1205,2,181.00
,1206,,92.00
,1207,,211.00
,1208,104,349.00
,1209,6,383.00
,1210,9,594.00
,1211,,236.00
,1212,5,353.00
,1213,,86.00
,1214,,190.00
,1215,2,575.00
,1216,5,571.00
,1217,,171.00
,1218,,229.00
,1219,,84.00
,1220,,76.00
,1221,,30.00
,1222,1,234.00
,1223,,102.00
,1224,27,519.00
,1225,,153.00
,1226,8,317.00
,1227,1,227.00
,1228,2,209.00
,1229,10,291.00
,1230,2,218.00
,1231,9,240.00
,1232,2,415.00
,1233,,162.00
,1234,,150.00
,1235,,72.00
,1236,5,532.00
,1237,1,345.00
,1238,5,393.00
,1239,93,720.00
,1240,7,440.00
,1241,2,193.00
,1242,9,105.00
,1243,,365.00
,1244,1,104.00
,1245,,263.00
,1246,1,422.00
,1247,,226.00
,1248,26,384.00
,1249,4,188.00
,1250,30,265.00
,1251,5,210.00
,1252,4,743.00
,1253,1,198.00
,1254,2,290.00
,1255,,188.00
,1256,1,203.00
,1257,84,499.00
,1258,20,315.00
,1259,5,468.00
,1260,8,176.00
,1261,6,331.00
,1262,,85.00
,1263,9,525.00
,1264,1,257.00
,1265,,258.00
,1266,26,309.00
,1267,1,230.00
,1268,1,417.00
,1269,,147.00
,1270,9,478.00
,1271,1,484.00
,1272,1,141.00
,1273,16,401.00
,1274,,165.00
,1275,,87.00
,1276,11,262.00
,1277,,72.00
,1278,,96.00
,1279,,160.00
,1280,3,198.00
,1281,,208.00
,1282,,206.00
,1283,1,221.00
,1284,,208.00
,1285,18,285.00
,1286,,170.00
,1287,,150.00
,1288,,85.00
,1289,1,440.00
,1290,,386.00
,1291,7,534.00
,1292,,278.00
,1293,,116.00
,1294,2,176.00
,1295,7,257.00
,1296,1,339.00
,1297,,222.00
,1298,22,658.00
,1299,1,180.00
,1300,,217.00
,1301,,230.00
,1302,6,288.00
,1303,10,285.00
,1304,1,212.00
,1305,,217.00
,1306,,101.00
,1307,4,142.00
,1308,2,170.00
,1309,16,600.00
,1310,3,224.00
,1311,,406.00
,1312,2,386.00
,1313,,104.00
,1314,4,305.00
,1315,30,476.00
,1316,,80.00
,1317,10,670.00
,1318,2,222.00
,1319,2,553.00
,1320,1,322.00
,1321,40,292.00
,1322,,196.00
,1323,1,397.00
,1324,1,353.00
,1325,2,62.00
,1326,,18.00
,1327,1,203.00
,1328,1,122.00
,1329,,208.00
,1330,,124.00
,1331,,143.00
,1332,6,942.00
,1333,93,267.00
,1334,3,334.00
,1335,23,240.00
,1336,72,803.00
,1337,12,1102.00
,1338,6,144.00
,1339,14,398.00
,1340,,186.00
,1341,48,516.00
,1342,2,255.00
,1343,4,517.00
,1344,9,304.00
,1345,5,381.00
,1346,,380.00
,1347,6,597.00
,1348,,257.00
,1349,18,237.00
,1350,4,396.00
,1351,3,331.00
,1352,1,559.00
,1353,,74.00
,1354,1,154.00
,1355,,204.00
,1356,1,386.00
,1357,13,284.00
,1358,5,77.00
,1359,,92.00
,1360,8,437.00
,1361,31,231.00
,1362,,133.00
,1363,,86.00
,1364,56,331.00
,1365,6,322.00
,1366,,320.00
,1367,13,389.00
,1368,5,576.00
,1369,27,295.00
,1370,,82.00
,1371,4,475.00
,1372,,444.00
,1373,,141.00
,1374,,56.00
,1375,,290.00
,1376,2,87.00
,1377,,562.00
,1378,22,722.00
,1379,3,285.00
,1380,1,167.00
,1381,,189.00
,1382,8,637.00
,1383,2,995.00
,1384,3,517.00
,1385,23,419.00
,1386,10,415.00
,1387,19,804.00
,1388,,333.00
,1389,3,375.00
,1390,2,306.00
,1391,,658.00
,1392,5,940.00
,1393,,536.00
,1394,,188.00
,1395,,126.00
,1396,5,626.00
,1397,,187.00
,1398,2,484.00
,1399,,262.00
,1400,15,307.00
,1401,1,347.00
,1402,,407.00
,1403,,302.00
,1404,20,500.00
,1405,,473.00
,1406,,122.00
,1407,20,494.00
,1408,11,749.00
,1409,,383.00
,1410,,304.00
,1411,1,326.00
,1412,14,320.00
